,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,Best_Guess,TempPref,Pathogen,Pathogen_type,Pathogen_len,Pathogen_ES,Pathogen_ES_max,Pathogen_ES_min,Pathogen_ES_median,Best_Guess_len,Best_Guess_ES,Best_Guess_ES_max,Best_Guess_ES_min,Best_Guess_ES_median,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,TempPref_ES_median,Pathogen_type_len,Pathogen_type_ES,Pathogen_type_ES_max,Pathogen_type_ES_min,Pathogen_type_ES_median
381,61,Bacillus megaterium,Specific Growth Rate,0.6789269455608841,321.85909034,45.1929674629,1,6,0.7856586472510059,2.88262661965751,0.09311951024177599,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobic,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
382,62,Bacillus megaterium,Specific Growth Rate,0.5804884322821571,325.81620367,57.0509735114,1,7,0.410917011086274,3.3180792220544704,0.04680332315643701,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobic,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
383,64,Bacillus megaterium,Specific Growth Rate,0.9902416646245301,337.65112827,102.33537463799999,1,5,1.66964937908164,260.144708531139,0.28184932775080895,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobic,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
384,65,Bacillus megaterium,Specific Growth Rate,0.36424241890910997,315.5275,63.1241644662,1,8,0.314354894983433,1.4920151658546799,0.0626155383490954,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobic,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
385,66,Bacillus sp. a2,Specific Growth Rate,0.550379196335471,340.4851,4.02548603749,1,4,2.8254440927227997,2.9347708119963105,0.313222015082646,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobic,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
386,67,Bacillus sp. f70,Specific Growth Rate,1.3859000372832502,341.8416,20.776584804400002,1,3,2.8790038974212098,4.871538529227339,0.423912181516003,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Aerobic,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
387,506,Streptococcus salivarius,Specific Growth Rate,1.01481005277068,319.2156,49.1609567109,1,17,0.192029971619059,1.02490542876603,0.0634634012732354,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
388,512,Streptococcus thermophilus,Specific Growth Rate,1.0412331392295302,314.56,40.7112977011,1,18,0.37323492601853797,1.5488892451495901,0.0910935821209225,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
389,513,Streptococcus thermophilus,Specific Growth Rate,0.8373897717250809,313.86,38.6900763576,1,16,0.289166924111382,1.12244011986515,0.0565190935816597,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
390,514,Streptococcus thermophilus,Specific Growth Rate,0.699490252852083,315.06,54.91442221609999,1,20,0.315877808653988,1.47170568492672,0.0413473673364038,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
391,515,Streptococcus thermophilus,Specific Growth Rate,0.918377709745792,314.03,48.4806022267,1,13,0.316556961698911,1.81846376528397,0.0749498291752323,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
392,516,Streptococcus thermophilus,Specific Growth Rate,1.11828340054103,316.06,40.3390746948,1,18,0.41272943922148,2.13684843610224,0.112777807429248,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Fermentation,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
393,299,Methanobacterium thermaggregans,Specific Growth Rate,0.786872258867545,342.63800000000003,6.0572927202199995,1,4,,,,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,D1,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,17.0,0.7832409739531347,0.9845364018546325,0.6242359985685602,0.7575262731381559,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
394,59,Bacillus infernus,Specific Growth Rate,1.54651970686793,332.4452,28.4704625638,1,4,0.375145930881996,86.1740362232911,0.19502260787672698,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,F14,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,1.0,1.54651970686793,1.54651970686793,1.54651970686793,1.54651970686793,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
395,68,Bacillus sp. ms30,Specific Growth Rate,1.1230246315745,331.4065,10.785180005199999,1,5,0.6408425001513139,0.6544902682795539,0.178128249605399,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,B10,Thermophile,Pathogen,Domestic,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,1.0,1.1230246315745,1.1230246315745,1.1230246315745,1.1230246315745,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,32.0,0.8730424668699786,0.9720630233837462,0.781334405495708,0.8570726014276926
396,146,Escherichia coli,Specific Growth Rate,1.3294750956485601,313.64633,47.4531485033,1,16,0.893980874260502,7.608048362197139,0.157619166774392,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
397,148,Escherichia coli,Specific Growth Rate,0.594016173436916,310.5556,27.449699938400002,1,22,0.36608434820415503,1.0238094161637,0.0378722626680229,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
398,149,Escherichia coli,Specific Growth Rate,0.848688505578231,312.74078,60.8912949233,1,81,0.186846434271612,1.04435238032204,0.0295110061987183,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
399,151,Escherichia coli,Specific Growth Rate,0.7800691074916559,312.66887,58.3170826072,1,5,0.531329050589301,2.54222985947227,0.0820334688633071,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
400,152,Escherichia coli,Specific Growth Rate,0.862484873319415,311.79582,68.4872528855,1,5,0.354913566942794,2.06800380131976,0.0758115036409773,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
401,153,Escherichia coli,Specific Growth Rate,1.22713849285985,311.64191,54.1941912636,1,5,0.44040861708201,3.12582644261634,0.12516908143646802,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
402,154,Escherichia coli,Specific Growth Rate,0.822838120625822,313.16887,70.6229118664,1,6,0.659071659176809,9.150099094770631,0.122281904008605,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
403,155,Escherichia coli,Specific Growth Rate,0.702522824895373,312.55,78.4454725323,1,47,0.307352550013894,1.95176943896359,0.036990742058667,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
404,156,Escherichia coli,Specific Growth Rate,0.6501887217567679,313.16,62.8416704154,1,22,0.37465438740266205,1.93487309391568,0.0419343060745145,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
405,157,Escherichia coli,Specific Growth Rate,0.6543604446585021,313.56,65.84449343899999,1,22,0.458054047029491,2.2443603138256805,0.0511246092342699,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
406,159,Escherichia coli,Specific Growth Rate,0.642558651241715,313.26,60.761320173,1,22,0.49589086500974394,2.45224731469162,0.0531125898929357,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
407,162,Escherichia coli,Specific Growth Rate,0.756121392419618,311.46,85.6068601517,1,43,0.256280920085811,2.0233845201569296,0.0437395216855667,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
408,163,Escherichia coli,Specific Growth Rate,0.89674182787546,312.76,56.5316081395,1,24,0.619195207999448,6.80207414067956,0.0912796271659192,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
409,164,Escherichia coli,Specific Growth Rate,0.734667682992785,313.36,64.2296760794,1,23,0.379723254489458,2.04114835239002,0.0484395401601547,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
410,165,Escherichia coli,Specific Growth Rate,0.7363021510182969,311.25461827,27.405882938,1,10,0.258679705427446,0.7402227814835509,0.0416289563623338,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
411,166,Escherichia coli,Specific Growth Rate,0.38031141554219894,309.74383144,4.1640343060600005,1,4,0.689003309135897,0.174494249250996,0.0649859498082384,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
412,167,Escherichia coli,Specific Growth Rate,1.02422250079171,311.78849865,22.8086363458,1,10,0.39375113968098,1.02565588440575,0.087912518677934,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
413,168,Escherichia coli,Specific Growth Rate,0.609376567813362,312.73971242,12.655566394100001,1,9,0.708564080336152,10.5658776726476,0.0656446650910056,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
414,169,Escherichia coli,Specific Growth Rate,0.424868209528125,310.85,2.5475649695700002,1,7,0.31335372983266807,0.0478133248750209,0.0319934582391566,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Mesophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
415,145,Escherichia coli,Specific Growth Rate,1.08290496909488,,,1,12,8.49365776460619,0.097079215158568,0.102531357441945,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,,,,,,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
416,147,Escherichia coli,Specific Growth Rate,1.10227876583767,,,1,7,3.90000000000089,0.0861447005908389,0.0468122258256169,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,,,,,,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
417,144,Escherichia coli,Specific Growth Rate,0.442692597993278,314.90329908,36.4173445053,1,10,0.6829542883679789,2.02852226460673,0.0715406572546954,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Thermophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
418,150,Escherichia coli,Specific Growth Rate,0.8330432179737429,314.69582,68.6150404504,1,6,0.820195365589026,12.5723135374173,0.13707253888068302,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Thermophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
419,158,Escherichia coli,Specific Growth Rate,0.6325374280441021,313.86,67.4229691245,1,23,0.515102902340999,2.87102096295864,0.0532741893727254,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Thermophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
420,160,Escherichia coli,Specific Growth Rate,0.792768081248876,314.46,60.744378320699994,1,22,0.290292542101995,2.1754041517911697,0.0487093640932479,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Thermophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
421,161,Escherichia coli,Specific Growth Rate,0.9431138424094879,314.66,56.4677192108,1,23,0.543648820471575,3.28553309598351,0.0714507173540295,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Aerobic,Thermophile,Pathogen,Aves,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,26.0,0.7844354798977771,0.8718394472842985,0.7002537541511515,0.7680952499556369
422,194,Glaciecola punicea,Specific Growth Rate,1.1126251657356698,292.07844,1.7700488634599998,1,17,0.259717228200673,0.198721184483459,0.194475866028671,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Aerobic,Mesophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
423,195,Glaciecola punicea,Specific Growth Rate,0.73793591110325,287.96,2.5369376673599997,1,17,0.377305656990479,0.23249936815529398,0.12355475294409698,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Aerobic,Mesophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
424,407,Pyrobaculum aerophilum,Specific Growth Rate,0.8643084542943009,372.0776,5.90843926391,1,4,0.25436664482598603,0.146392058423617,0.0776418292466179,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Aerobic,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
425,408,Pyrobaculum calidifontis,Specific Growth Rate,1.16161173847788,365.4038,3.23818620394,1,3,0.16663009932185902,0.0678585542520555,0.0714039232661163,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Aerobic,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
426,410,Pyrobaculum oguniense,Specific Growth Rate,1.65900974037902,364.8361,5.98748455615,1,5,0.534942987616559,0.472301736680599,0.24889627546251103,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Aerobic,Thermophile,Pathogen,Others,239.0,0.8918816152700905,0.9481917505865445,0.8404135014725679,0.866963405681497,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,15.0,1.13244803218254,1.2987321478270666,0.9417338412747958,1.00023948614133
