OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,EquilibTimeValue,EquilibTimeUnit,ObsTimeValue,ObsTimeUnit,ObsTimeValueSI,ObsTimeUnitSI,ObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,TraitMotivation,TraitOrg,TraitRelevantTaxa,Consumer,ConCommon,ConWholePart,ConWholePartType,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConTrophicGroup_citation,ConType,ConStage,ConThermy,ConTemp,ConTempUnit,ConTempMethod,ConLabGrowthTemp,ConLabGrowthTempUnit,ConLabGrowthDur,ConLabGrowthDurUnit,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,ConTimeTestTemp,ConTimeTestTempNotes,ConTimeTestTempUnit,ConTimeTestTempSI,ConTimeTestTempUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResTrophic,ResTrophicGroup_citation,ResType,ResStage,ResThermy,ResTemp,ResTempUnit,ResTempMethod,ResLabGrowthTemp,ResLabGrowthTempUnit,ResLabGrowthDur,ResLabGrowthDurUnit,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,ResTimeTestTemp,ResTimeTestTempNotes,ResTimeTestTempUnit,ResTimeTestTempSI,ResTimeTestTempUnitSI,PhysicalProcess,PhysicalProcess_1,PhysicalProcess_2,ElectronDonorCommon,ElectronDonorFormula,ElectronAcceptorCommon,ElectronAcceptorFormula,OptimalConditions,RespiratoryPathway,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.196363,h^-1,NA,NA,NA,5.45E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,42.0073,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,42.0073,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,-0.000567522,h^-1,NA,NA,NA,-1.60E-007,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,45.0784,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,45.0784,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,0.0620752,h^-1,NA,NA,NA,1.72E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,50.0412,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,50.0412,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,0.0973581,h^-1,NA,NA,NA,2.70E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,55.0637,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,55.0637,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,0.161415,h^-1,NA,NA,NA,4.48E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,60.0986,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,60.0986,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,0.210888,h^-1,NA,NA,NA,5.86E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,63.0529,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,63.0529,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,0.221227,h^-1,NA,NA,NA,6.15E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,65.0602,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,65.0602,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,0.0937741,h^-1,NA,NA,NA,2.60E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,70.0121,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,70.0121,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Balk_T_lettingae,NA,Specific growth rate,specific growth rate calculated from the gradient of the growth curve,Specific Growth Rate,NA,-0.000284099,h^-1,NA,NA,NA,-8.00E-008,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,80.0571,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Thermotoga lettingae TMOT,NA,NA,NA,Species,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,lettingae,NA,NA,NA,NA,ectotherm,80.0571,Celsius,Inferred (ambient),62,Celsius,3,weeks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CH3OH,Ethanol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Na,NA,Thiosulfate,S2O3,TRUE,Fermentation,NA,"2002, Balk, M et al, 'Thermotoga lettingae sp. nov., a novel thermophilic, methanol-degrading bacterium isolated from a thermophilic anaerobic reactor', International Journal of Systematic and Evolutionary Microbiology , 52, (1361-1368)", doi: 10.1099/ijs.0.02165-0,TRUE,Fig 2b,NA,Joss Thomas,NA,NA
Gotz_2002_EXH1,NA,Specific Growth,Doubling time inferred from optical density (600nm),Specific Growth Rate,NA,0.000565917,h^-1,NA,NA,NA,1.60E-007,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,49.9946,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,9,104,consumer,NA,population,NA,Persephonella marina,NA,NA,NA,Species,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,NA,NA,NA,NA,ectotherm,49.9946,Celsius,Inferred (ambient),70,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Nitrate,NO3,TRUE,B1,NA,"2002, Gotz et al, 'Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp . nov., two novel , thermophilic , hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents', International Journal of Systematic and Evolutionary Microbiology, 52, (1349-1359)",10.1099/ijs.0.02126-0,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Gotz_2002_EXH1,NA,Specific Growth,Doubling time inferred from optical density (600nm),Specific Growth Rate,NA,0.0430608,h^-1,NA,NA,NA,1.20E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,60.0259,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,9,104,consumer,NA,population,NA,Persephonella marina,NA,NA,NA,Species,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,NA,NA,NA,NA,ectotherm,60.0259,Celsius,Inferred (ambient),70,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Nitrate,NO3,TRUE,B1,NA,"2002, Gotz et al, 'Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp . nov., two novel , thermophilic , hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents', International Journal of Systematic and Evolutionary Microbiology, 52, (1349-1359)",10.1099/ijs.0.02126-0,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Gotz_2002_EXH1,NA,Specific Growth,Doubling time inferred from optical density (600nm),Specific Growth Rate,NA,0.0579504,h^-1,NA,NA,NA,1.61E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,59.9747,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,9,104,consumer,NA,population,NA,Persephonella marina,NA,NA,NA,Species,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,NA,NA,NA,NA,ectotherm,59.9747,Celsius,Inferred (ambient),70,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Nitrate,NO3,TRUE,B1,NA,"2002, Gotz et al, 'Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp . nov., two novel , thermophilic , hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents', International Journal of Systematic and Evolutionary Microbiology, 52, (1349-1359)",10.1099/ijs.0.02126-0,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Gotz_2002_EXH1,NA,Specific Growth,Doubling time inferred from optical density (600nm),Specific Growth Rate,NA,0.107021,h^-1,NA,NA,NA,2.97E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,65.078,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,9,104,consumer,NA,population,NA,Persephonella marina,NA,NA,NA,Species,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,NA,NA,NA,NA,ectotherm,65.078,Celsius,Inferred (ambient),70,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Nitrate,NO3,TRUE,B1,NA,"2002, Gotz et al, 'Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp . nov., two novel , thermophilic , hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents', International Journal of Systematic and Evolutionary Microbiology, 52, (1349-1359)",10.1099/ijs.0.02126-0,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Gotz_2002_EXH1,NA,Specific Growth,Doubling time inferred from optical density (600nm),Specific Growth Rate,NA,0.118777,h^-1,NA,NA,NA,3.30E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,65.075,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,9,104,consumer,NA,population,NA,Persephonella marina,NA,NA,NA,Species,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,NA,NA,NA,NA,ectotherm,65.075,Celsius,Inferred (ambient),70,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Nitrate,NO3,TRUE,B1,NA,"2002, Gotz et al, 'Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp . nov., two novel , thermophilic , hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents', International Journal of Systematic and Evolutionary Microbiology, 52, (1349-1359)",10.1099/ijs.0.02126-0,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Gotz_2002_EXH1,NA,Specific Growth,Doubling time inferred from optical density (600nm),Specific Growth Rate,NA,0.127005,h^-1,NA,NA,NA,3.53E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,65.0256,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,9,104,consumer,NA,population,NA,Persephonella marina,NA,NA,NA,Species,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,NA,NA,NA,NA,ectotherm,65.0256,Celsius,Inferred (ambient),70,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Nitrate,NO3,TRUE,B1,NA,"2002, Gotz et al, 'Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp . nov., two novel , thermophilic , hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents', International Journal of Systematic and Evolutionary Microbiology, 52, (1349-1359)",10.1099/ijs.0.02126-0,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Gotz_2002_EXH1,NA,Specific Growth,Doubling time inferred from optical density (600nm),Specific Growth Rate,NA,0.193709,h^-1,NA,NA,NA,5.38E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,70.1244,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,9,104,consumer,NA,population,NA,Persephonella marina,NA,NA,NA,Species,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,NA,NA,NA,NA,ectotherm,70.1244,Celsius,Inferred (ambient),70,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Nitrate,NO3,TRUE,B1,NA,"2002, Gotz et al, 'Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp . nov., two novel , thermophilic , hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents', International Journal of Systematic and Evolutionary Microbiology, 52, (1349-1359)",10.1099/ijs.0.02126-0,TRUE,Fig 3,NA,Joss Thomas,NA,NA
